Series_reference,Period,Data_value,Profit,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
WTSQ.SFF1CT,2012.09,281.998,2147,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2012.12,271.396,9937,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2013.03,262.101,26599,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2013.06,262.864,18526,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2013.09,278.598,33085,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2013.12,288.166,9065,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2014.03,290.134,27091,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2014.06,291.237,2885,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2014.09,297.607,33837,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2014.12,299.649,12592,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2015.03,297.178,5295,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2015.06,294.035,34739,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2015.09,288.212,11124,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2015.12,286.456,25787,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2016.03,296.22,23306,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2016.06,310.647,19655,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2016.09,318.143,5418,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2016.12,315.087,9030,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2017.03,317.374,17227,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2017.06,329.75,15881,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2017.09,334.147,1250,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2017.12,340.902,15794,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2018.03,353.787,16267,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2018.06,355.351,24203,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2018.09,363.075,5035,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2018.12,375.497,7573,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2019.03,371.733,25464,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2019.06,374.18,23999,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2019.09,393.151,1107,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2019.12,398.441,1958,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2020.03,390.929,22935,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF9CA,1995.03,31.48,31607,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,1995.06,26.79,11943,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,1995.09,28.2,32112,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,1995.12,26.92,11336,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,1996.03,28.31,5118,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,1996.06,26.2,23817,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,1996.09,28.11,33972,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,1996.12,25.89,12764,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,1997.03,27.02,26134,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,1997.06,24.37,23456,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,1997.09,26.81,409,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,1997.12,26.54,32302,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,1998.03,29.45,35532,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,1998.06,25.19,33047,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,1998.09,27.22,3613,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,1998.12,26.37,385,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,1999.03,27.4,18242,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,1999.06,26.39,30300,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,1999.09,28.72,25037,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,1999.12,27.42,24135,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2000.03,28.74,1725,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2000.06,27.92,8203,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2000.09,32.18,25539,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2000.12,30.55,15296,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2001.03,32.69,22931,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2001.06,29.94,13123,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2001.09,33.26,9392,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2001.12,30.4,7802,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2002.03,35.3,15558,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2002.06,30.99,6367,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2002.09,24.94,12542,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2002.12,17.91,29250,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2003.03,26.83,32979,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2003.06,22.94,30986,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2003.09,42.46,23991,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2003.12,44.73,23119,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2004.03,42.89,29535,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2004.06,39.55,27496,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2004.09,53.93,10549,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2004.12,53.45,23347,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2005.03,53,6733,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2005.06,42.36,18787,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2005.09,59.4,29254,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2005.12,31.11,32931,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2006.03,43.05,6897,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2006.06,36.7,25439,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2006.09,32.78,33524,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2006.12,40.18,29455,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2007.03,39.57,32987,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2007.06,42.51,34609,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2007.09,36.98,35729,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2007.12,33.6,14684,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2008.03,32.09,31691,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2008.06,36.67,32570,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2008.09,38.03,9852,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2008.12,43.65,10402,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2009.03,44.9,29769,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2009.06,41.82,19451,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2009.09,39.09,656,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2009.12,35.5,18887,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2010.03,46,24487,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2010.06,49.44,1434,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2010.09,47.12,34111,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2010.12,38.62,22659,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2011.03,25.05,9922,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2011.06,32.36,30598,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2011.09,30.9,27863,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2011.12,28.56,30449,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2012.03,40.67,29494,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2012.06,37.22,24699,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2012.09,32.68,12872,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2012.12,22.59,5732,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2013.03,18.47,3740,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2013.06,14.71,22334,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2013.09,12.41,4128,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2013.12,17.69,14273,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2014.03,13.03,24476,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2014.06,11.22,7728,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2014.09,18.55,9114,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2014.12,21.57,26277,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2015.03,24.94,20783,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2015.06,28.52,12728,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2015.09,24.538,20953,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2015.12,28.59,20545,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2016.03,30.919,19288,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2016.06,30.585,770,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2016.09,29.967,16709,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2016.12,32.745,4796,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2017.03,31.703,32367,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2017.06,35.467,3009,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2017.09,33.175,2747,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2017.12,39.805,26683,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2018.03,42.882,27323,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2018.06,41.161,5255,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2018.09,40.38,32715,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2018.12,53.247,22628,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
WTSQ.SFF9CA,2019.03,52.234,2248,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted,
